block_id,omega_ref_proxy,dof_grade,dof_family_id,dof_family_friendly,genes_min
91a8e263f4147c9bd588d3c257ed00b96d09d5674a36c8914298a46c99686d56,6.17109672951,B,7cd2b5aea0f64b1d,7cd2b5aea0f64b1d,{}
923dfe898e38fc7d796c18d558db23c48b4322c3942e3a1a3321d23cebce1175,12.8947322622,A,29a6648d414db444,29a6648d414db444,{}
929d365888283137c23c9043b0c5eab9a1d61094b1fb34baf4b0fa5599d2c7a0,7.44759754627,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
94650e97ab90e408ce1d25d25eb8f8534072171d440e44374d0d14a28f850fa9,6.38703367949,B,340262789e51cbcb,340262789e51cbcb,{}
954552999bf76807d2a74cada5fbf0c7a53bad81765346f5b35e20cc3aa0d493,6.33118422398,A,e8405dfb32b95fbf,e8405dfb32b95fbf,{}
9565b0f7ea52e476283ed34ab5479b10bcc690e69a6a0a442fe26afe549d0eae,6.26085163434,B,c4719ae324f325dd,c4719ae324f325dd,{}
964bd0b9fa545a64d1f8de9b5054b301c136e55c54969124601e67c534a09006,6.28221487271,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
970714d52c1d4540ac2a38acc2d08404bdf9d43c339449a9f2a9b01eec590a92,6.18919478084,A,ff5438f2dfdb3265,ff5438f2dfdb3265,{}
97670d2d1eb75d35f5601f7345265d66ad2b06d12ba3c7b9e524731299b2b913,6.22575085292,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
99331227994d175551e1aa7d47eab1c93112f7312989de5922225b450f32cb0a,6.18191222625,B,340262789e51cbcb,340262789e51cbcb,{}
9d078470f38af03eb0045d00031b2e29916e96f077ac5c08bad0243289aef43c,6.44021895326,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
9d39df3dfbea987c145ccf6169f0bf1436322d7bf0068b9909190b2291fc1434,6.45862665867,B,340262789e51cbcb,340262789e51cbcb,{}
9dcce7d294bceaa8062d16980bfbfb7b8fd0287cffe35cf293664461c40eedb0,6.00894393749,A,ee740a232621f280,ee740a232621f280,{}
9ec197be466d1d955a6e95200eb78db7a0d65c9be17f13e7edc45ff267b4d0ac,6.17598963749,B,73514264e583e8b3,73514264e583e8b3,{}
9f5a492040a2e5b61f872c0bbf444c4a232ab8ee7d83d510874f8cf3a82f15be,6.14778071708,A,e8405dfb32b95fbf,e8405dfb32b95fbf,{}
a08b6e5f90bcc1147d3181eb5fb4881a3d9e2d458ed6b508b5a18821a12a4542,6.43118286863,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
a0b88599429fe1772aaf5b7230138b5766537f63c4127813bceadd45c992fda1,6.45398821939,A,631d30bc180a91a7,631d30bc180a91a7,{}
a0de70e8209ec3f4d259c9cbad94aa316eb69562093c7d2dacbe9392085f731d,6.32407957695,A,e8405dfb32b95fbf,e8405dfb32b95fbf,{}
a1a6c7a1e09f698d3f2a2e1976324f00014f5a20a3908b705fb815255dda0a6f,6.51123084554,B,64df6b42e1735047,64df6b42e1735047,{}
a1d313d996bcfca272dc775d339e9c37f24884d5285ecca2de954fd2a4115827,6.38950777585,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
a2b6c106c04530d978e9c46de323170ce2ed2f8e8575feba868d886995cee0be,6.30655379098,A,631d30bc180a91a7,631d30bc180a91a7,{}
a39dc6bb0a65e359ea4351d5a2f3d360b3a0e4f779d89f7e29d3a619f29ce3b4,6.29621803322,B,6357695ae876ac33,6357695ae876ac33,{}
a4263b20c991cdc9903f7a8895c0575eb5ee6f603362d8bc2e58ed27d10283cd,6.55550048871,B,187b25a031e6a911,187b25a031e6a911,{}
a490da6ca98e13ddd3e8671058a4e39d3686d46bf5f7b21c0dece1e359409624,6.27007815462,B,29ec3405bb811450,29ec3405bb811450,{}
a4c027469a20d5929388d837de33723f02bbf2b8ec19c199faeb91380ddec3e1,6.31242140566,A,139c4319dd42d899,139c4319dd42d899,{}
a5ba934d4691865c1894a000e84d8ceee9792faeee041a18a2a5b0498558fdbb,6.05957214728,B,4fa825e3687f7b68,4fa825e3687f7b68,{}
a5d1f4fff10323d0973091e79dea87406d68d8d25f3139f1d04eece04b1651e6,6.32835137882,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
a67591f7fc089fcc7f5c18df265e7cb29cb64440c64146edfb987eb57eeb895b,6.25084632918,B,7cd2b5aea0f64b1d,7cd2b5aea0f64b1d,{}
a69836346f4474686883007aa9c20ea8d77421bccb2c545d6b0a6286ed4c23f4,6.27252943376,B,34c0b895c1d9f5c5,34c0b895c1d9f5c5,{}
a6a1001ca8f3f91292db12df4a58330e2ba876715243a54c5b59f1d84fec0517,6.22138449237,B,34c0b895c1d9f5c5,34c0b895c1d9f5c5,{}
a6e84e3e787ee7f8d311eecd0af24df8a5534530d56a73fde2fc966e85c8123f,6.34762268221,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
a83bee468816738ee09d092573bcca08f0847c042be5cf24b2613bd5eeef6bc9,6.31057722943,A,631d30bc180a91a7,631d30bc180a91a7,{}
a88c41a9c65a073d3d84445a873ce6d1608cfbce5349699a8341543463b1e350,6.31760271128,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
a8e04257b1923b90d4043ab06dce1ca9bb67f0f664aab3b1534407a27369ea41,6.27858072617,A,ff5438f2dfdb3265,ff5438f2dfdb3265,{}
ab0aa995a4d1d79f4092e6386469060a95541bc4e661f1ef414633399406ff35,6.99292173675,A,f261b0e8f0b24da2,f261b0e8f0b24da2,{}
ac251d6851150c2811e342b2f02af7b30335a1000b22c485ddab4f0f63cf440f,6.52783485831,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
ace85d3bdccbf7c3aeb2892ba29bec6bb22642485c71b6875289732b6a0eefb8,6.33060549461,B,64df6b42e1735047,64df6b42e1735047,{}
ad1e4cef04982bd47ef1035dfd2ac3f96016f11c87f3fde373b1ab7585d3bf6f,6.23114233692,A,ff5438f2dfdb3265,ff5438f2dfdb3265,{}
ad363e40b57361e07911569ebf8547ef7d8670944cd74e8005aae04fbd6620cd,6.75359751,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
aeb64d9be00bcd6d6c9da120f7491a278e4878476208b175d4a0806b2808f60a,6.47468038732,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
af18afe2d02254f043c6ab113269ba27980e13a4fbe18a29935957f9205049e8,6.12572165086,A,139c4319dd42d899,139c4319dd42d899,{}
afc340d5a4f23ff5f017d8a921a403c7d6d20c87497956fbbf9705d9906d7670,6.36165709449,A,ff5438f2dfdb3265,ff5438f2dfdb3265,{}
b066435d57197b58c440b8e8c0abc53397b8f066134ec0361550fe53ba01fff3,6.18870292691,B,34c0b895c1d9f5c5,34c0b895c1d9f5c5,{}
b07d24bab5af5b2a60803e060b07d5cc7091a80277a0e928918c2de2e4c8d6ba,6.24422233874,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
b462a41d6eef30b006528d3d7c328383e4b756b155a1dc7485a99922216cd615,6.92283986403,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
ba4e43cc6a4f176a19c96d473efae4c552220806f1dc6c11a52e51524a63dc7f,6.34583579802,A,ff5438f2dfdb3265,ff5438f2dfdb3265,{}
ba6a3a7133ecf8ee4e15a18bb8dfbe2568a1bd3fe28c5db8093ca5823cbd314a,6.19739470637,B,340262789e51cbcb,340262789e51cbcb,{}
bad219722f9191fc092f2d41d132dd6d4d097dad8807d0b0db380d04fb5110e1,6.28996891096,B,0da0683c4b5c61df,0da0683c4b5c61df,{}
baf621e118c0e664dd56318aaf19fd4bd7e96a2ab9153971484a3167542180c5,6.26742697116,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
bb0aa5bcf692b333f8045d4059130a1fe7c5e645ee506b349f52277344f71350,6.46648338599,A,631d30bc180a91a7,631d30bc180a91a7,{}
bbeea97e09234834e81d2b03db4f9c6fad9c50b09523641324af505b3adf8dc5,6.1697876144,A,631d30bc180a91a7,631d30bc180a91a7,{}
bc387685fed697790560bdb6457029c3d60f95a0676f62b87cdce4158a467b0e,6.37169367363,A,ee740a232621f280,ee740a232621f280,{}
bc97c98e817aa702b18a5470f90eb57a77c248818d931a6ab310309878aecd98,10.2612220748,A,ff5438f2dfdb3265,ff5438f2dfdb3265,{}
bcc5b87fd6ebd9dc66040e79e689330da9427207d76d0335aceaaaad2100cc0b,6.45105223279,A,631d30bc180a91a7,631d30bc180a91a7,{}
bd29d5013793772a6e1603e36ff7222a4204c571d270a9f5f098d0ea3edb5d10,6.35365237788,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
be7dcee6bd5b995d63b7c7b20c2733116520a99d5f684c85186731f6b6de8d16,6.39335729887,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
bed1245829772efc2f03ef31feffb81b2f8ab45d7a2b4eac8c6ef912a0045917,7.16953901985,B,ccd63f5a309c9825,ccd63f5a309c9825,{}
bf092a49e476c750b43e831b867ece5ac6015503b4561717a0ab0e3f859d618f,6.2596775174,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
bf1597c1867f2db0ae72a4f9e7b3242c7719e31e238870d4ac2847ff0b0d13f0,6.45223356989,A,631d30bc180a91a7,631d30bc180a91a7,{}
bf56caf5487d0a541663da280762fd5782c2d2835f9a7c94ca5d9ff3ddab9fdb,6.13772989975,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
c1e858a26c42d26eb289a6b52a0d7154853245dd0c5b8c9480e7827d4efdf0d6,6.48447597789,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
c3eccf8c72cb4e9b871c82d580575452340cffd08cf88adbf51686061952d1c9,6.17678764665,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
c49ea023d1ffcf738df789b3eff5a11b114ab906213e995cbc36fd196a2da927,6.31402663402,B,7cd2b5aea0f64b1d,7cd2b5aea0f64b1d,{}
c4d23de72877ea3e27a04e19c54f79dff54312ff0bf8905001f77b4fe2324622,6.46627475792,B,b0417b0a74924b3b,b0417b0a74924b3b,{}
c574ce5145b62b2d3629d14ba8e92d96c8335f3320bb7032ec2674f9d46be847,6.40227424559,A,e6cea0161a90be88,e6cea0161a90be88,{}
c6ec376cb870968d2388629fe147128e121102da18c43faa2aef98cb3678c15c,6.48261796578,B,6357695ae876ac33,6357695ae876ac33,{}
c970ef0a6fa7d14cfcd6def43d6e474acdf3c7146c7a1161f991e786d10f6d9c,6.38442746095,B,4e0628c2485ecd4d,4e0628c2485ecd4d,{}
c97849100cd76ca812d56e8ca8ec52bc1faf2e9a27dedd2eee081fdeb41a63cb,6.29089322328,B,64df6b42e1735047,64df6b42e1735047,{}
c9dcad220127557b5b87381b0a320607f440a1bab75bb6ba7513bc80e62bee32,6.28143685497,A,29a6648d414db444,29a6648d414db444,{}
cb3ec0e42929ad6a986bb0ff0e4c3ef79bdb761d514b2cff8ad9d470da4d9c9b,8.91954267991,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
cb74a2b7d92d673e69d442b43e4231e985f19cb0c054b8698a51d8685299e12f,6.59189673426,A,139c4319dd42d899,139c4319dd42d899,{}
cbe2ab0cecb629f70e5cd13d63a217ffef68667a02d72475106c4c543a011ce6,6.14405168445,B,6357695ae876ac33,6357695ae876ac33,{}
cd23b782b5a629b894441350922aa552593ddc9953981021caeef82e7748330f,6.59423598849,A,29a6648d414db444,29a6648d414db444,{}
cf61d4d7a4dece7a56828a8b3f25b8acf32bc30351dc35c75f996dc885276ea6,6.3018966586,B,19db2fb32bed7851,19db2fb32bed7851,{}
d00eff63b3e15a2dc796a88a7259664a5d0ecf73b25d9c531a32ceacbff8b26b,6.27331524378,B,c406389cacdb14b8,c406389cacdb14b8,{}
d0b8fdd08c2e4607db6d5d5f1d7f8e7105ceb45a0ca858b9d3ebaa2eee130bb0,6.16611820544,B,4fa825e3687f7b68,4fa825e3687f7b68,{}
d1d741771824dd402a41a8ce9ca631466bda0f6b019aecaf37ebe974e953cb77,6.4942239253,B,6357695ae876ac33,6357695ae876ac33,{}
d460fdee888419940e520dbd88b16dddafdde8b25b2ee6cf732d998a0adac20f,6.3449270989,B,7cd2b5aea0f64b1d,7cd2b5aea0f64b1d,{}
d63cfbec14e19110511b065def9729f5eb5e1c12a03a72d2b71f86f3c8dfb191,6.57322580692,A,139c4319dd42d899,139c4319dd42d899,{}
d6404a5e60ceac7a05a0b146cd8c65a8ce519eeb75bbcce1840a5a9b84cf9c95,6.28395791922,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
d6ccffd1a17e217d4b0269f6d4e438cde968107750f4845e34d55ac1bd1bedf0,6.35691877945,B,ff5438f2dfdb3265,ff5438f2dfdb3265,{}
d70176e703d1a9245cc1747141d1720d49d0df97d991ddebb2ac259df2351a49,6.14984748196,B,0da0683c4b5c61df,0da0683c4b5c61df,{}
d7d69d1365ade2ee427ebfdba98c7f4313d8751f3682ee42517a634b91ddd932,6.21145078877,B,64df6b42e1735047,64df6b42e1735047,{}
d7da51ca86c06c8d750348831e2af9e6b8ccd5902ab945915ed621420ff21aa1,6.19381672454,B,1fb225336c283f91,1fb225336c283f91,{}
d8617433d488383c373e99a7463424e2d8c10d1f59e659826b158444f674b41b,6.19220536181,A,139c4319dd42d899,139c4319dd42d899,{}
d8fdfa2e093d1f13afbf728d5c3bee91acd5991e9077dcb2699d89bd97aa90f0,6.25850087281,B,6357695ae876ac33,6357695ae876ac33,{}
d933fe732d834989665652591e6b91cea270b60ae1e09eaab22953fb2745ecd1,6.40720908928,A,139c4319dd42d899,139c4319dd42d899,{}
da5da7b19a06ad6e43ed005817c9749f566ecaee73511e8d4e1e10a2af1cdf2d,6.37928463192,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
daf4deaa9c2a1632cd684a28f583d01653783b321b4c566711f247d7b91eb5d3,6.35156356768,B,0da0683c4b5c61df,0da0683c4b5c61df,{}
dc88c57b9b43ac2bc5944d0982394e2a4244bd2ad1aa90f046ea2591bde36ccf,6.24928081241,B,c406389cacdb14b8,c406389cacdb14b8,{}
dc97475fa768f5f02134e9c1003373c77b0653ca413da4ea006b1e78d8fed20e,6.18355324659,B,4fa825e3687f7b68,4fa825e3687f7b68,{}
dca6d7902d501b74c655177de0a8c9430e3f444b1a77ae04d5948656bddfa251,6.37508881866,B,c406389cacdb14b8,c406389cacdb14b8,{}
ddee25b30de13639c982d770b8f2d7976a44df2ccc8e8d64d7ed9722fc73bb6d,6.54273060442,A,f261b0e8f0b24da2,f261b0e8f0b24da2,{}
de11afeaeaaf1a95d2084cce832280b01f87c2e449455f90c744970adf85ffa1,6.26702049013,B,0da0683c4b5c61df,0da0683c4b5c61df,{}
de282e7c1761372e0ff3181281b8ea0221f20b03b720188a16245301f7f1a359,6.09225527844,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
dfc0edf68ec21d37e920b6e18979f7f08df7e3b455fcf36b5b4ef308f2342e8e,6.46958835994,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
e0a2c405fc62607e637e3f677fa9461609d0b69885093c1b04eb8353b9bd8098,6.13576249208,B,340262789e51cbcb,340262789e51cbcb,{}
e0f2669205ee1ed68fe79c0bfb77a9207d5d1158a94fd604b6be9fec2de74caa,6.150450513,B,5168e9ac14ff0ba9,5168e9ac14ff0ba9,{}
e0f47fac784e9b40b87537feb00f81d08fb6156a5b7ec482faeb424def7aa44d,6.23884266565,B,4fa825e3687f7b68,4fa825e3687f7b68,{}
e1f8aa25982307ff32202d94f49cc46a64e8f4eeb04795618475f8cd81063232,6.67089997902,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
e3351b838cde318d99b0e2da8cef319914a24b7e350391d90ba918fcdb4efc58,6.44539797238,B,4fa825e3687f7b68,4fa825e3687f7b68,{}
e45715799d9c0ab6f835834fcbd245cf417f861847308b65a7499618ccece80c,6.4543728338,B,88649e81af49a513,88649e81af49a513,{}
e4f0c77bf72fb39c027e5f1f620f21cb301eb9574275d1b89eeb1cc8586b772f,6.34119510691,B,88649e81af49a513,88649e81af49a513,{}
e612df2635422be30052041461c45c9aa26b43821f8ec343c35206e7f36db45f,6.44995618228,B,7cd2b5aea0f64b1d,7cd2b5aea0f64b1d,{}
e7a9ed349707267cdd1abc32b14db5faeac02f478427efaf6c7e71ef32cdc300,6.61408609859,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
e841c2fc471cc5df22448001a392a551ff5e2e16ab06a652fb2282579e03925a,6.07766057326,B,8761078724cdca43,8761078724cdca43,{}
e8e74bb6b3fbf8edd160346707ef75c5301ae971699bf0f54977bc57387405ba,8.53942725118,A,139c4319dd42d899,139c4319dd42d899,{}
e9bca2a5906cf1d884843e99b606f3a5da370e392647c19c4d890d6b2c3b3861,12.1604041517,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
ea7b16200708c4849c95fcc54aeef9d82f670f220c37ed3099c18091ad5e156e,6.24624858609,A,64df6b42e1735047,64df6b42e1735047,{}
eaf515098d91cf222e5eebea1d7c11140b1d12522a46573fd40ac95c2fde3f55,6.17814342345,B,c406389cacdb14b8,c406389cacdb14b8,{}
ebe4f45caac62231083e0c23c79b3f0195bf8e2e62621795e45de80b53f286be,6.34334511083,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
ecba0521173b46bb3b0539bf86125ea7dc12c2e8fd11c8b14055d200146a950f,6.33563276903,B,340262789e51cbcb,340262789e51cbcb,{}
ecea033fb727cacd67edd2500277a98157444efb22be1e28fb3b5300a9e2fc2a,6.19756134222,A,29a6648d414db444,29a6648d414db444,{}
ed06d964866fb7c85864444b2a3a600e50df803c79f3cef5f236c165fd195f61,6.55457473881,B,1fb225336c283f91,1fb225336c283f91,{}
ee24fa7686db6b964e4e45764bcbcdc3889b8b4c743e874e06ffef8c226caada,6.1931315827,B,187b25a031e6a911,187b25a031e6a911,{}
efc79cc4f2e40cc94157f45e97ba68171ed9fc245677d24bd18e1ed578b0b308,6.80225202264,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
f0ac09630bc109bdbb6508611952bf6234626d3c1e0ef90472a1d203769b2a22,6.28828793496,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
f0dcf8fb17b82e9d4dcc068a15c84e0ce866726c391e2f4f3e693cfce6d54f7b,6.15615093976,B,6357695ae876ac33,6357695ae876ac33,{}
f1dc7f679696a193cbd24f697441da2d3871396e6c5d73d794fb1cfe7d7e5daf,6.21516663549,B,340262789e51cbcb,340262789e51cbcb,{}
f1feaaabc0fb4caea60e252f6f1a133195ef81e39eb0965bbf5063a94f51a74c,6.2428491057,B,88649e81af49a513,88649e81af49a513,{}
f263abcb7f96c0ce2046d5c519c3d18deb9b001cab30c89ee96fbc2abfc5e373,6.28077193188,B,4fa825e3687f7b68,4fa825e3687f7b68,{}
f2a14974535260a793ca53a05ffa8e92f182b3adfc9d42b2fff8b1b8e383d083,6.53572857462,B,64df6b42e1735047,64df6b42e1735047,{}
f2eb0d384a759344a818fbffa951fefd65d016e3e23232199980e7fab718f095,7.88121672119,A,e6cea0161a90be88,e6cea0161a90be88,{}
f33e8a8e8e3f53706d6919dc07aedfe3e025bf3f2c3e05932c001e192e842f2c,6.26005211529,B,6357695ae876ac33,6357695ae876ac33,{}
f4c5cc60efed3e22c3fca0d137b08477c8f09428ca45871965d0cd3107369fc2,6.19170383003,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
f56bbb3211a4269e10fc6e3788171993e6047e9bf280ed91c5b66b8d41f550d7,6.11471953978,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
f7b6d640e1937b2134917317906078532013f3329a7f941c98d5d8323475d256,6.22809517391,B,34c0b895c1d9f5c5,34c0b895c1d9f5c5,{}
f7dda27378273be395cd8b6fb0971a94a835830436ed9a57851edb4af64285fa,6.07788745192,A,f261b0e8f0b24da2,f261b0e8f0b24da2,{}
f9481869efb810b7aef46426e4560fb91d4cec78e0301ddf542bb3ab59b24d50,6.26058661238,B,6357695ae876ac33,6357695ae876ac33,{}
f9d5d5a520458d1c6984be4251dde19c337f74d677f0f61d47c5ee335c378b61,6.41488276884,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
fa24460a7cd742058d8e4e2a92583fee60096a5ca2fe0bd09498799cff1a760e,6.1642438263,B,6357695ae876ac33,6357695ae876ac33,{}
fa33832b3d89a76ee7fbb3c976a4244c3c266b61a06327d458b49db133d5e6b7,8.54777176335,B,0da0683c4b5c61df,0da0683c4b5c61df,{}
fa3e8ad8b2ace42fa4851ce487a77f15886761448c464090d2483c9e2deace0a,6.23510683801,A,e6cea0161a90be88,e6cea0161a90be88,{}
fa426f94904b4bbfeb4cd0e4c5148f28faf2bebee6d08154723319084dded447,6.02243941203,A,fb7350f7dc10dcaf,fb7350f7dc10dcaf,{}
faaebbd8609380534bc0d55d387ea27c33d5e61654bb9a822945ab4a3d3184d0,6.16791104429,A,ff5438f2dfdb3265,ff5438f2dfdb3265,{}
fb337d5ada954a5a2efd431d67428230a9ad3a9c6a75c5db1c46d0cc673ff3b8,6.29300083359,A,0da0683c4b5c61df,0da0683c4b5c61df,{}
fb9319b079e6282dd54d381dbc1961be628ee31bc9d130cee9a3b3c90f8e92d1,6.53752631942,A,631d30bc180a91a7,631d30bc180a91a7,{}
fbf2101adc996229674b28d31638742c3b4efa8fe2b75712fae33ac8236f7eef,6.74191268843,B,0da0683c4b5c61df,0da0683c4b5c61df,{}
fc4c678ad12855f7ada6704149e522736edcb76af11daf953c65838575e7fd31,8.97534051768,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
fd928fa3ddfcc2c1a0fa20f1b9c8f11bdb7ea51063361bb094ceb4c6c450dbc1,6.29338525347,B,6357695ae876ac33,6357695ae876ac33,{}
fe5fcfa699ed73b3ba0876757f519d57e73a9d836d369b028c35143a0629bcf0,6.43496066276,A,e1610169dc4e68ad,e1610169dc4e68ad,{}
fe6da76f4c4ac68e7c14b9f10b62458cbefeb30f7f3a8215a943f35b74ff3ce9,6.32423110473,A,f261b0e8f0b24da2,f261b0e8f0b24da2,{}
fec162d38752de5956e5e582465338a735c266531d2d2a6da9c8e439d82a402c,6.48239441003,B,4fa825e3687f7b68,4fa825e3687f7b68,{}
fef441dd656461931a2ff7618a506f49487d4be5ea2dc60601c4bff47d31a569,7.11719206466,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
ffa5fdb0bd79974b382cf71e4c684b696a19038744cd8c2fc4c34a0b9c80a8fe,6.36896746783,A,3a4d99d5b841605f,3a4d99d5b841605f,{}
